Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Fz Load2
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,N
4.7400,1896.3157
4.7440,1909.9094
4.7480,1920.1046
4.7520,1909.9094
4.7560,1903.1124
4.7600,1906.5110
4.7640,1916.7062
4.7680,1913.3077
4.7720,1899.7141
4.7760,1903.1124
4.7800,1916.7062
4.7840,1916.7062
4.7880,1906.5110
4.7920,1903.1124
4.7960,1909.9094
4.8000,1916.7062
4.8040,1906.5110
4.8080,1899.7141
4.8120,1909.9094
4.8160,1920.1046
4.8200,1909.9094
4.8240,1899.7141
4.8280,1909.9094
4.8320,1916.7062
4.8360,1909.9094
4.8400,1899.7141
4.8440,1909.9094
4.8480,1920.1046
4.8520,1906.5110
4.8560,1899.7141
4.8600,1903.1124
4.8640,1916.7062
4.8680,1913.3077
4.8720,1899.7141
4.8760,1903.1124
4.8800,1913.3077
4.8840,1916.7062
4.8880,1906.5110
4.8920,1906.5110
4.8960,1909.9094
4.9000,1916.7062
4.9040,1909.9094
